NLAMSOF-15F-AP-196.32,10.122.196.32,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.33,10.122.196.33,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.34,10.122.196.34,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.35,10.122.196.35,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-AP-196.36,10.122.196.36,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-15F-CORE-SW-1,10.122.2.1,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9300-24UX,17.9.4,test,0
NLAMSOF-15F-SW-100,10.122.2.100,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9300L-48UXG-4X,17.9.4,test,0
NLAMSOF-15F-WLC-5,10.122.196.5,Netherlands/Amsterdam/Amsterdam-Office/15-Floor,C9800-L-C-K9,17.9.4a,test,0
NLAMSOF-16F-AP-196.42,10.122.196.42,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.43,10.122.196.43,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.44,10.122.196.44,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.45,10.122.196.45,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.46,10.122.196.46,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.47,10.122.196.47,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.48,10.122.196.48,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.49,10.122.196.49,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.50,10.122.196.50,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.51,10.122.196.51,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.52,10.122.196.52,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.53,10.122.196.53,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.54,10.122.196.54,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.55,10.122.196.55,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.56,10.122.196.56,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-AP-196.57,10.122.196.57,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9120AXI-E,17.9.4.27,test,0
NLAMSOF-16F-BOARDROOM-SW-102,10.122.2.102,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9300LM-48UX-4Y,17.9.4a,test,0
NLAMSOF-16F-BOARDROOM-TABLE-SW-103,10.122.2.103,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9200CX-8P-2X2G,17.9.5,test,0
NLAMSOF-16F-SW-101,10.122.2.101,Netherlands/Amsterdam/Amsterdam-Office/16-Floor,C9300L-48UXG-4X,17.9.4,test,0
NOMU01F-SW-01,10.132.2.1,Italy/Novara/Galliate-mill,WS-C3850-24P-E,16.6.7,test,0
NOMU01F-SW-101,10.132.2.101,Italy/Novara/Galliate-mill,WS-C2960X-24PD-L,15.2(6)E,test,0
NOMU01F-SW-102,10.132.2.102,Italy/Novara/Galliate-mill,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
NOMU01F-SW-VG-201,10.132.2.201,Italy/Novara/Galliate-mill,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
NOST01F-SHUTTLE-SW-115,10.133.2.115,Italy/Novara/Novara-plant,WS-C2960XR-24PD-I,15.2(7)E4,test,0
NOST01F-SHUTTLE-SW-116,10.133.2.116,Italy/Novara/Novara-plant,WS-C2960XR-24PD-I,15.2(7)E4,test,0
NOST01F-SW-01,10.133.2.1,Italy/Novara/Novara-plant,WS-C3850-48T-E,16.6.7,test,0
NOST01F-SW-102,10.133.2.102,Italy/Novara/Novara-plant,WS-C2960X-48FPD-L,15.2(6)E,test,0
